
Fold 1/5
Epoch [1/50], Training Loss: 0.6611, Training Accuracy: 59.16%, Validation Accuracy: 55.18%
Epoch [2/50], Training Loss: 0.5674, Training Accuracy: 77.82%, Validation Accuracy: 85.43%
Epoch [3/50], Training Loss: 0.4909, Training Accuracy: 83.23%, Validation Accuracy: 85.99%
Epoch [4/50], Training Loss: 0.4577, Training Accuracy: 86.81%, Validation Accuracy: 87.11%
Epoch [5/50], Training Loss: 0.4385, Training Accuracy: 88.00%, Validation Accuracy: 87.11%
Epoch [6/50], Training Loss: 0.4252, Training Accuracy: 89.26%, Validation Accuracy: 87.96%
Epoch [7/50], Training Loss: 0.4118, Training Accuracy: 90.95%, Validation Accuracy: 87.68%
Epoch [8/50], Training Loss: 0.4064, Training Accuracy: 90.88%, Validation Accuracy: 89.08%
Epoch [9/50], Training Loss: 0.3962, Training Accuracy: 92.07%, Validation Accuracy: 89.36%
Epoch [10/50], Training Loss: 0.3953, Training Accuracy: 92.42%, Validation Accuracy: 89.08%
Epoch [11/50], Training Loss: 0.3938, Training Accuracy: 92.49%, Validation Accuracy: 88.80%
Epoch [12/50], Training Loss: 0.3808, Training Accuracy: 93.96%, Validation Accuracy: 90.76%
Epoch [13/50], Training Loss: 0.3736, Training Accuracy: 94.25%, Validation Accuracy: 91.88%
Epoch [14/50], Training Loss: 0.3671, Training Accuracy: 94.81%, Validation Accuracy: 90.76%
Epoch [15/50], Training Loss: 0.3561, Training Accuracy: 96.63%, Validation Accuracy: 91.60%
Epoch [16/50], Training Loss: 0.3563, Training Accuracy: 96.28%, Validation Accuracy: 92.16%
Epoch [17/50], Training Loss: 0.3528, Training Accuracy: 96.63%, Validation Accuracy: 91.60%
Epoch [18/50], Training Loss: 0.3546, Training Accuracy: 96.56%, Validation Accuracy: 91.60%
Epoch [19/50], Training Loss: 0.3491, Training Accuracy: 96.91%, Validation Accuracy: 92.16%
Epoch [20/50], Training Loss: 0.3444, Training Accuracy: 97.12%, Validation Accuracy: 91.60%
