==========================================
SLURM_JOB_ID = 7620922
SLURM_NODELIST = gpu-4-56
==========================================
Unloading openmpi/4.1.5
Unloading slurm/22.05.9.p2
Loading slurm/22.05.9.p2
Loading openmpi/4.1.5
+ python CNN.py /home/zhuosl/VPML/Genome_matrix/genome_matrix.csv
CNN.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
CNN.py:26: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  feature = torch.tensor(self.features[index], dtype=torch.float32)
CNN.py:27: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  label = torch.tensor(self.labels[index], dtype=torch.int64)
torch.Size([1980, 1, 64, 66])
torch.Size([1980])
Fold 1/5
Epoch [1/100], Training Loss: 0.6917, Training Accuracy: 51.07%, Test Accuracy: 66.16%
Epoch [2/100], Training Loss: 0.6584, Training Accuracy: 60.35%, Test Accuracy: 61.62%
Epoch [3/100], Training Loss: 0.6228, Training Accuracy: 73.04%, Test Accuracy: 68.94%
Epoch [4/100], Training Loss: 0.5705, Training Accuracy: 78.66%, Test Accuracy: 75.00%
Epoch [5/100], Training Loss: 0.5260, Training Accuracy: 82.13%, Test Accuracy: 78.54%
Epoch [6/100], Training Loss: 0.4967, Training Accuracy: 83.21%, Test Accuracy: 81.57%
Epoch [7/100], Training Loss: 0.4682, Training Accuracy: 86.36%, Test Accuracy: 84.60%
Epoch [8/100], Training Loss: 0.4462, Training Accuracy: 88.32%, Test Accuracy: 85.61%
Epoch [9/100], Training Loss: 0.4380, Training Accuracy: 88.45%, Test Accuracy: 86.36%
Epoch [10/100], Training Loss: 0.4176, Training Accuracy: 91.48%, Test Accuracy: 85.35%
Epoch [11/100], Training Loss: 0.4078, Training Accuracy: 91.54%, Test Accuracy: 86.62%
Epoch [12/100], Training Loss: 0.3986, Training Accuracy: 92.42%, Test Accuracy: 87.37%
Epoch [13/100], Training Loss: 0.3910, Training Accuracy: 93.31%, Test Accuracy: 87.88%
Epoch [14/100], Training Loss: 0.3837, Training Accuracy: 94.00%, Test Accuracy: 88.38%
Epoch [15/100], Training Loss: 0.3739, Training Accuracy: 95.01%, Test Accuracy: 88.13%
Epoch [16/100], Training Loss: 0.3706, Training Accuracy: 95.20%, Test Accuracy: 87.88%
Epoch [17/100], Training Loss: 0.3675, Training Accuracy: 95.58%, Test Accuracy: 87.88%
Epoch [18/100], Training Loss: 0.3633, Training Accuracy: 95.77%, Test Accuracy: 88.64%
Epoch [19/100], Training Loss: 0.3591, Training Accuracy: 96.34%, Test Accuracy: 87.37%
Epoch [20/100], Training Loss: 0.3599, Training Accuracy: 95.71%, Test Accuracy: 87.37%
Epoch [21/100], Training Loss: 0.3561, Training Accuracy: 96.28%, Test Accuracy: 87.88%
Epoch [22/100], Training Loss: 0.3522, Training Accuracy: 96.78%, Test Accuracy: 87.37%
Epoch [23/100], Training Loss: 0.3501, Training Accuracy: 96.84%, Test Accuracy: 87.88%
Epoch [24/100], Training Loss: 0.3522, Training Accuracy: 96.28%, Test Accuracy: 87.63%
Epoch [25/100], Training Loss: 0.3473, Training Accuracy: 96.91%, Test Accuracy: 87.37%
Epoch [26/100], Training Loss: 0.3466, Training Accuracy: 97.29%, Test Accuracy: 87.37%
