2023-11-26 17:26:05,547 DEBUG   HandlerThread:2161320 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-34-generic-x86_64-with-glibc2.10', 'python': '3.8.17', 'heartbeatAt': '2023-11-27T01:26:05.498233', 'startedAt': '2023-11-27T01:26:04.921446', 'docker': None, 'cuda': None, 'args': ('/home/zhuosl/VPML/Genome_matrix/genome_matrix.csv',), 'state': 'running', 'program': 'CNN.py', 'codePathLocal': 'CNN.py', 'codePath': 'DL_model/CNN.py', 'git': {'remote': 'https://github.com/jlk666/VPML.git', 'commit': '4cded541b82519a752beff8b4f695c2332dbd961'}, 'email': 'zsliu@ucdavis.edu', 'root': '/home/zhuosl/VPML', 'host': 'gpu-4-56', 'username': 'zhuosl', 'executable': '/home/zhuosl/miniconda3/envs/pytorch/bin/python', 'cpu_count': 128, 'cpu_count_logical': 128, 'cpu_freq': {'current': 1627.9866093750002, 'min': 1500.0, 'max': 2000.0}, 'cpu_freq_per_core': [{'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 3372.872, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2673.352, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 3372.245, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1700.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2094.661, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1568.407, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1654.991, 'min': 1500.0, 'max': 2000.0}, {'current': 1497.86, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1498.89, 'min': 1500.0, 'max': 2000.0}, {'current': 1478.312, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2959.796, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 3699.632, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2000.0}], 'disk': {'/': {'total': 1759.2241477966309, 'used': 18.308822631835938}}, 'memory': {'total': 1007.7122802734375}}
2023-11-26 17:26:05,547 INFO    HandlerThread:2161320 [system_monitor.py:probe():224] Finished collecting system info
2023-11-26 17:26:05,547 INFO    HandlerThread:2161320 [system_monitor.py:probe():227] Publishing system info
2023-11-26 17:26:05,547 DEBUG   HandlerThread:2161320 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-26 17:26:05,550 DEBUG   HandlerThread:2161320 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-26 17:26:05,550 DEBUG   HandlerThread:2161320 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-11-26 17:26:06,319 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/conda-environment.yaml
2023-11-26 17:26:06,320 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/requirements.txt
2023-11-26 17:26:07,640 DEBUG   HandlerThread:2161320 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-26 17:26:07,644 INFO    HandlerThread:2161320 [system_monitor.py:probe():229] Finished publishing system info
2023-11-26 17:26:07,649 DEBUG   SenderThread:2161320 [sender.py:send():380] send: files
2023-11-26 17:26:07,649 INFO    SenderThread:2161320 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-11-26 17:26:07,659 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: stop_status
2023-11-26 17:26:07,660 DEBUG   SenderThread:2161320 [sender.py:send_request():407] send_request: stop_status
2023-11-26 17:26:07,662 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-26 17:26:07,823 DEBUG   SenderThread:2161320 [sender.py:send():380] send: telemetry
2023-11-26 17:26:08,077 INFO    wandb-upload_0:2161320 [upload_job.py:push():131] Uploaded file /tmp/tmp5wcnu7lfwandb/tvvdlk1i-wandb-metadata.json
2023-11-26 17:26:08,319 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/conda-environment.yaml
2023-11-26 17:26:08,320 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/wandb-metadata.json
2023-11-26 17:26:09,321 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:26:10,126 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:26:11,324 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:26:15,329 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:26:15,330 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:26:21,274 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:26:21,335 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:26:22,659 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: stop_status
2023-11-26 17:26:22,660 DEBUG   SenderThread:2161320 [sender.py:send_request():407] send_request: stop_status
2023-11-26 17:26:22,661 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-26 17:26:25,340 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:26:26,784 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:26:29,345 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:26:31,907 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:26:35,351 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:26:37,346 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:26:37,660 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: stop_status
2023-11-26 17:26:37,660 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-26 17:26:37,660 DEBUG   SenderThread:2161320 [sender.py:send_request():407] send_request: stop_status
2023-11-26 17:26:38,356 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/config.yaml
2023-11-26 17:26:39,358 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:26:42,978 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:26:45,364 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:26:48,729 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:26:49,368 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:26:52,661 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: stop_status
2023-11-26 17:26:52,661 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-26 17:26:52,661 DEBUG   SenderThread:2161320 [sender.py:send_request():407] send_request: stop_status
2023-11-26 17:26:54,128 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:26:55,376 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:26:59,381 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:26:59,854 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:27:03,386 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:27:05,455 DEBUG   SystemMonitor:2161320 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-26 17:27:05,457 DEBUG   SenderThread:2161320 [sender.py:send():380] send: stats
2023-11-26 17:27:05,457 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:27:07,661 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: stop_status
2023-11-26 17:27:07,661 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-26 17:27:07,661 DEBUG   SenderThread:2161320 [sender.py:send_request():407] send_request: stop_status
2023-11-26 17:27:09,393 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:27:10,972 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:27:13,397 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:27:16,662 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:27:19,403 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:27:21,844 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:27:22,778 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: stop_status
2023-11-26 17:27:22,778 DEBUG   SenderThread:2161320 [sender.py:send_request():407] send_request: stop_status
2023-11-26 17:27:22,820 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-26 17:27:23,407 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:27:26,891 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:27:29,413 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:27:32,212 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:27:35,418 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:27:35,458 DEBUG   SenderThread:2161320 [sender.py:send():380] send: stats
2023-11-26 17:27:37,459 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:27:37,775 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: stop_status
2023-11-26 17:27:37,776 DEBUG   SenderThread:2161320 [sender.py:send_request():407] send_request: stop_status
2023-11-26 17:27:37,778 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-26 17:27:39,423 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:27:43,192 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:27:43,426 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:27:47,431 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:27:48,543 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:27:52,776 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: stop_status
2023-11-26 17:27:52,777 DEBUG   SenderThread:2161320 [sender.py:send_request():407] send_request: stop_status
2023-11-26 17:27:52,779 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-26 17:27:53,436 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:27:53,904 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:27:59,442 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:27:59,741 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:28:03,446 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:28:05,433 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: status_report
2023-11-26 17:28:05,459 DEBUG   SenderThread:2161320 [sender.py:send():380] send: stats
2023-11-26 17:28:07,451 INFO    Thread-12 :2161320 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhuosl/VPML/DL_model/wandb/run-20231126_172604-fs5jtqea/files/output.log
2023-11-26 17:28:07,777 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: stop_status
2023-11-26 17:28:07,778 DEBUG   SenderThread:2161320 [sender.py:send_request():407] send_request: stop_status
2023-11-26 17:28:07,778 DEBUG   HandlerThread:2161320 [handler.py:handle_request():146] handle_request: internal_messages
